Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,ID,Venue,Venue Latitude,Venue Longitude,Venue Category
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4d2ca65877a2a1cdca6387b7,Pegasus Bar & Grill,43.66600066072253,-79.48716578291788,Bar
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4c082a5aa1b32d7f349895f0,Saigon Bangkok,43.669513050651155,-79.48217577632411,Thai Restaurant
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4b89a452f964a520834832e3,LCBO,43.66594666914182,-79.48886342242957,Liquor Store
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4bb535a36edc76b0ff712f1c,The Beer Store,43.6656664,-79.4901111,Beer Store
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4ba17b97f964a520e8ba37e3,The Cat Pub and Eatery,43.66560819560132,-79.48924499291752,Dive Bar
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4c718fd68efc370419c7107d,Caldense Bakery,43.66552643533291,-79.48826342019743,Café
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,5d05452e10fe5a0023f6cf13,Starbucks,43.667391,-79.488911,Coffee Shop
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4cb0fb2939458cfa66ce07a0,Popeyes Louisiana Kitchen,43.667359043070654,-79.48678005057776,Fried Chicken Joint
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4d8ba6900c4e41bd86f7667f,Pizza Pizza,43.676602031841846,-79.49435794573112,Pizza Place
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4b4b1d10f964a520789226e3,Tim Hortons,43.677095524202144,-79.49550658464432,Coffee Shop
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4b3bd657f964a520377c25e3,Roti Time,43.66821126969315,-79.48715239190194,Indian Restaurant
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4d750cb7fe1b721e22a3b51f,Subway,43.6659188127612,-79.48769768699339,Sandwich Place
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4bf976c55efe2d7fe7446c34,7-Eleven,43.6652594,-79.4823848,Convenience Store
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4c5af11304f9be9a0601f360,Bairrada Churrasqueira,43.66992620738427,-79.47804059115232,BBQ Joint
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4b92f4a5f964a520382a34e3,Little Caesars Pizza,43.66601745177888,-79.48535482248529,Pizza Place
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4c700d40d274b60ce25cd80d,Dollarama,43.667192,-79.487332,Discount Store
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4b9bc2edf964a520312236e3,Pioneer Energy,43.669809,-79.478739,Gas Station
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4c96506382b56dcb806ce0aa,Tim Hortons,43.6677849,-79.4880545,Coffee Shop
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4fb699dd7bebbeb2a6c7bb27,Shoppers Drug Mart,43.666049,-79.486674,Pharmacy
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4dceb1aed164679b8d05df74,KFC,43.6656,-79.4898,Fast Food Restaurant
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4c2a32da9fb5d13ad3599c57,Tim Hortons,43.66539975995932,-79.48822304606438,Coffee Shop
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4e90e126722ebb868be39300,Wonderfood,43.67235238324323,-79.49257115909873,Convenience Store
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,53ea81ae498ef5f75620dde0,195 Jane Rocket,43.672334850841,-79.49263389979957,Bus Line
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4bd10d0f77b29c74741e8c82,Petro-Canada,43.669362,-79.483156,Gas Station
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4c116122d41e76b0e44c310d,TD Canada Trust,43.66792023649918,-79.48719844222069,Bank
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,50219df3e4b04afbc644f312,Sicily Pizza,43.66926401296779,-79.48296419744997,Pizza Place
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4bb1358af964a5209e833ce3,EB Games,43.66859541777041,-79.48428831257917,Video Game Store
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,52a1206711d237b368d484a0,REBARN,43.67809940868806,-79.48501110076904,Furniture / Home Store
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4ca8df8cb7106dcb181777a5,Modern Sensibility,43.67809164925885,-79.48476433753967,Furniture / Home Store
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,523ccbfc11d2beb09a7925d2,Subway,43.6677419487399,-79.48783471765796,Sandwich Place
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4eada8482c5bb67b23b7baa2,Haney Park,43.674141969553745,-79.49514985084534,Park
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,52ae036311d24f8217a02c41,The Monkey Vault,43.672319023522476,-79.47879537517305,Athletics & Sports
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4bedb974946c0f47ffd4a263,The Beer Store,43.67659531394424,-79.494596350364,Beer Store
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4d0831849232236abbd9bc53,TTC Bus #71 Runnymede,43.66700239968739,-79.48282241821289,Bus Line
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4e6cccf2a80957ae44e2bdb9,Runnymede Park,43.668476287575736,-79.47915788898584,Park
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4c5f2c1fde6920a194309364,Island Breeze,43.67742716216074,-79.49604614685293,Asian Restaurant
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4d0f8aa786ee8eecb196659e,The Motion Room,43.665433666634435,-79.4856337857628,Gym / Fitness Center
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4f6dce77e4b07fa2c5f7a008,Enterprise Rent-A-Car,43.66536676285585,-79.48607620978078,Rental Car Location
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4be987d1b3352d7f261054d2,Pizza Nova,43.665496151899816,-79.49073682639454,Pizza Place
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,4c118838a9420f471dfb7c51,Food Basics,43.67681625566844,-79.49439941346782,Supermarket
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,536a80fa498ea4305dc91c43,Caboose Coffee House,43.66557382466553,-79.48098142157025,Coffee Shop
Weston,43.706876,-79.51818840000001,4c670e987abde21e0b6d6568,P&M Restaurant,43.70110845129989,-79.5189817242212,Diner
Weston,43.706876,-79.51818840000001,4c3b9d8d5810a593b1f8ba3c,Shoppers Drug Mart,43.701264,-79.519705,Pharmacy
Weston,43.706876,-79.51818840000001,562af766498e1f9621e63af1,UP Express - Weston Station,43.700256,-79.51366,Train Station
Weston,43.706876,-79.51818840000001,4cddd9efdb125481cbf32cce,Weston Lions Arena,43.69870670108964,-79.51854809647945,Skating Rink
Weston,43.706876,-79.51818840000001,4e52ee7881dc6e249dd940aa,Popeyes Louisiana Kitchen,43.701045305368446,-79.51892076851034,Fried Chicken Joint
Weston,43.706876,-79.51818840000001,58c2bcd3bf1a6d6b319c1499,Tim Hortons,43.7008152218159,-79.5116375548898,Coffee Shop
Weston,43.706876,-79.51818840000001,4cc2280b06c254812dfd8747,Pizza Pizza,43.70058873986015,-79.5174993495782,Pizza Place
Weston,43.706876,-79.51818840000001,517ac751498e2f01888f559a,RBC Royal Bank,43.70011465792203,-79.51703268028007,Bank
Weston,43.706876,-79.51818840000001,4bcb928b3740b713c3d26265,Subway,43.700943246034775,-79.51082954379928,Sandwich Place
Weston,43.706876,-79.51818840000001,4b96d5f7f964a520cee734e3,Tim Hortons,43.70090969892793,-79.51169161495478,Coffee Shop
Weston,43.706876,-79.51818840000001,4faef2abe4b08a2bb98d3382,Olympic convenience store,43.70448603955921,-79.51578933384089,Convenience Store
Weston,43.706876,-79.51818840000001,4b9a409ef964a52079a735e3,Weston GO Station,43.70021244961973,-79.5133452504582,Train Station
Weston,43.706876,-79.51818840000001,4b7de967f964a52091d92fe3,Leon's,43.71400349369343,-79.51097249718256,Furniture / Home Store
Weston,43.706876,-79.51818840000001,4b4f70c9f964a520b40627e3,Ali Baba's,43.69995547594193,-79.51410077761379,Middle Eastern Restaurant
Weston,43.706876,-79.51818840000001,4e1cefbc1f6e47e5e7936f24,West Lions Park,43.698465872229214,-79.51687894119398,Soccer Field
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,54b8669a498e7bffed909876,Starbucks,43.752465,-79.276364,Coffee Shop
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4aec5e3bf964a52067c621e3,Canada Computers,43.75935629419452,-79.27893074490008,Electronics Store
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,5226562611d2cd49d83ef03b,Kairali,43.754914739291834,-79.27694504646365,Indian Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,5077013be4b059e49e757ec8,Harry's Drive-In,43.749195827391084,-79.27716177123996,Burger Joint
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4b647754f964a52079b52ae3,Spicy Dragon,43.74921946341891,-79.27508200752006,Asian Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4b6475aef964a520eab42ae3,Kim Kim restaurant,43.75383283792732,-79.27661122245037,Chinese Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4bc88e208b7c9c743b5538cf,Calabria Bakery,43.7616699583205,-79.26950674263456,Bakery
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4b469f4af964a520bc2526e3,Tim Hortons,43.76601518629963,-79.2710841447115,Coffee Shop
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4bb7b0067421a5933ee2c040,GoodLife Fitness Scarborough Kennedy and Lawrence,43.752151,-79.274801,Gym
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4bf32a9594af2d7fd4363972,Nova Ristorante,43.74943391984183,-79.277629850556,Italian Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4bf96c435317a593a23a017f,Karaikudi Chettinad South Indian Restaurant,43.756041539453136,-79.27627591942013,Indian Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4b0dae6af964a520ce4d23e3,Big Al's Pet Supercentre,43.75927894411595,-79.27832544749343,Pet Store
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4bafb9cbf964a520691b3ce3,Lucky Chinese (Haka) Restaurant,43.75246481901907,-79.26531065358034,Chinese Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4ba53de6f964a52093f038e3,Shoppers Drug Mart,43.748982,-79.276611,Pharmacy
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4d6d1a3dcf7e41bdc3c38285,TD Canada Trust,43.75192369719931,-79.26467835903168,Bank
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4bd706687b1876b0046d8d86,Harvey's,43.749703328915174,-79.27696736895734,Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4bc75a3c6501c9b630433e29,Pho Vietnam,43.757770305647185,-79.27857193068989,Vietnamese Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4f47c8d7e4b0291e47928e84,The Beer Store,43.7506033,-79.2768014,Beer Store
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4c0d22dbb1b676b0631be086,Taco Bell,43.76085106353864,-79.27990769133459,Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4ceeddd713aea143cc0a709f,FreshCo Pharmacy Lawrence,43.752733,-79.264041,Pharmacy
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4e639d5daeb73603156aea83,KFC,43.752966,-79.276152,Fast Food Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4ce5b4170f196dcb1b9432ae,Petro-Canada,43.749822,-79.27555,Gas Station
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4bc705e7af07a5930f5c7e2d,Tim Hortons,43.7500656357244,-79.2740124464035,Coffee Shop
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4e4ef61ac65bb313ba7fb7a0,Subway,43.74890746728806,-79.27545168997904,Sandwich Place
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4c339cb27cc0c9b6e115f29a,Popeyes Louisiana Kitchen,43.7517402193855,-79.26404711203095,Fried Chicken Joint
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4bda1b6c63c5c9b641c32268,Scarborough LRT,43.75646495188919,-79.2721939086914,Light Rail Station
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4b920246f964a52045e333e3,Mill St. Brewery,43.759471599836886,-79.27112102508545,Brewery
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4cef23ab7db3224b8b2d2b2e,Pizza Pizza,43.752435186791544,-79.26472663879395,Pizza Place
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4be572b42468c92856010043,Burger King,43.75103452155183,-79.26553662122387,Fast Food Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4f0c6174e4b0065899e4b70b,TechDirect,43.75273882426964,-79.27656226036426,Electronics Store
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4b9bfcf1f964a520e63d36e3,Kennedy Bowlerama,43.750512149749966,-79.27704001209094,Bowling Alley
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4b119336f964a520ac7f23e3,Lastman's Bad Boy,43.750572212325025,-79.27482053218422,Furniture / Home Store
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4f690140e4b0eeafdbbf6682,Bus Stop: 54E,43.75063925921839,-79.27066985688873,Bus Station
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4b0bdcc3f964a520363423e3,Lawrence East RT Station,43.75038338963791,-79.27019163966177,Light Rail Station
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4f5bd5b7e4b0d8f7b6699db0,Cake House Bakery,43.750564158244494,-79.27714901348529,Bakery
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4c0d9bcc2466a593bfe87721,Lone Tai Supermarket,43.7503458515419,-79.27718830128853,Asian Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4e1b9ded52b1218fa015dcf2,Donwood Park,43.756075796329334,-79.26264873378759,Park
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4cf14c49cc61a35dde01149e,Jesse Jr. Filipino Foods,43.74913222166638,-79.27510038619766,Asian Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,4c49dcbe82319521d6adcdf2,Factory Direct,43.76418274430379,-79.28013324737549,Electronics Store
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000002,57878fef498e8b657945dec5,Patisserie Royale,43.764908,-79.279904,Dessert Shop
York Mills West,43.7527583,-79.4000493,4ad4c05cf964a520ccf520e3,Auberge du Pommier,43.74696232135214,-79.407878758257,French Restaurant
York Mills West,43.7527583,-79.4000493,4bd61e8e7b1876b0cf0a8c86,Avondale Park,43.75705291615521,-79.40812730761971,Dog Run
York Mills West,43.7527583,-79.4000493,4af727f7f964a520870622e3,Rabba Fine Foods,43.75795227432312,-79.40893623239137,Grocery Store
York Mills West,43.7527583,-79.4000493,4b4518b7f964a520760426e3,Swiss Chalet,43.74768690361453,-79.40675290842398,Restaurant
York Mills West,43.7527583,-79.4000493,4b4a6658f964a520778626e3,Starbucks,43.758015,-79.409613,Coffee Shop
York Mills West,43.7527583,-79.4000493,4db5f2d54df05e5aaafd2107,Petro-Canada,43.757319,-79.410023,Gas Station
York Mills West,43.7527583,-79.4000493,56ab7345498e9db1d378d6a9,Tim Hortons,43.7449282,-79.405924,Coffee Shop
York Mills West,43.7527583,-79.4000493,4e8a2fa7d5fb02d873b69a2a,Tournament Park,43.75125720420175,-79.39971685409546,Park
York Mills West,43.7527583,-79.4000493,4bd2111477b29c7455e88d82,Kitchen Food Fair,43.751297901387304,-79.40139340223642,Convenience Store
York Mills West,43.7527583,-79.4000493,4defda32fa76c1ceac9cc7bd,Cotswold Park,43.757698350076254,-79.39829838965822,Park
York Mills West,43.7527583,-79.4000493,4c8eb1bc4e95236af11d7eca,Bowling Alley @ Skymark Condo,43.756693784924416,-79.40626453855006,Bowling Alley
York Mills West,43.7527583,-79.4000493,4c56c1c77329c928fb378d80,Skymark Shared Tennis Court,43.756745,-79.406272,Tennis Court
York Mills West,43.7527583,-79.4000493,4c75d5a82db5236a9557be79,Pet Valu,43.756848724955184,-79.40635802602877,Pet Store
York Mills West,43.7527583,-79.4000493,4e8a3049d5fb02d873b6abe2,Owen Park,43.749183800849934,-79.39085454255954,Park
York Mills West,43.7527583,-79.4000493,4d2f073490cb236af3b76978,Afilias Canada,43.746939797774054,-79.40702965555546,Business Service
York Mills West,43.7527583,-79.4000493,4c56e56c744a0f47a7a9c7cb,Glendora Tennis Courts,43.76065835305696,-79.39906802946717,Tennis Court
York Mills West,43.7527583,-79.4000493,4c431efc3735be9a4def1aa4,Glendora Park,43.76147838849459,-79.39976619717828,Playground
York Mills West,43.7527583,-79.4000493,4b631f62f964a520a8642ae3,Marcello's Market and Deli,43.746355,-79.408277,Restaurant
York Mills West,43.7527583,-79.4000493,4f9fd91fe4b098b12fa225f7,York Mills Prosthodontics,43.7463498,-79.3916946,Dentist's Office
York Mills West,43.7527583,-79.4000493,4b27e780f964a520058c24e3,Mr. Souvlaki,43.744813,-79.40548,Restaurant
Davisville North,43.7127511,-79.3901975,4ba011c2f964a5204a5737e3,Sherwood Park,43.71655100307589,-79.38777567141624,Park
Davisville North,43.7127511,-79.3901975,4e8e73c30cd6209590ae7be4,Summerhill Market North,43.71549914910689,-79.39288125988016,Food & Drink Shop
Davisville North,43.7127511,-79.3901975,544d3b30498e333e2fa24c53,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
Davisville North,43.7127511,-79.3901975,4adb2fd3f964a520c42421e3,Homeway Restaurant & Brunch,43.71264120397444,-79.39155655199944,Breakfast Spot
Davisville North,43.7127511,-79.3901975,51819802498ee3c6834b8e0b,De Mello Palheta Coffee Roasters,43.71179137179029,-79.39940300399607,Coffee Shop
Davisville North,43.7127511,-79.3901975,5207a80711d22721ffa80bfc,Douce France,43.7115544338723,-79.3993940377493,Bakery
Davisville North,43.7127511,-79.3901975,5803b50738fa169524aca153,Loblaws,43.707244,-79.394701,Supermarket
Davisville North,43.7127511,-79.3901975,4f4d31aee4b0ef284ae397ea,Himalayan Java,43.713486181375714,-79.39981137215881,Café
Davisville North,43.7127511,-79.3901975,4aec6b7df964a520e0c621e3,Starbucks,43.711039,-79.398924,Coffee Shop
Davisville North,43.7127511,-79.3901975,5bdcf092cb3fd2002c311f71,Bar Buca,43.706961,-79.394808,Italian Restaurant
Davisville North,43.7127511,-79.3901975,4aecffb0f964a520a3cc21e3,La Vecchia Ristorante,43.710166725920814,-79.39908639249543,Italian Restaurant
